10 -16 1979 0 -40 1 31.95 
10 -13 1970 5 -35 0 31.94 
14 -12 1970 11 -30 0 31.93 
5 -9 1973 12 -28 0 31.94 
6 -1 1980 12 -28 1 31.94 
-3 -8 1985 5 -35 0 31.92 
6 -10 1980 3 -38 0 31.95 
8 -7 1976 5 -38 -1 31.96 
12 -11 1969 7 -34 1 31.93 
10 -10 1976 8 -32 1 31.92 
11 -7 1987 8 -33 0 31.94 
0 -11 1985 8 -31 0 31.94 
10 -7 1980 8 -33 0 31.93 
12 -7 1987 6 -33 -1 31.92 
14 -10 1982 6 -33 0 31.95 
8 -6 1981 7 -34 0 31.92 
6 -9 1975 4 -34 -1 31.92 
3 -10 1983 6 -35 0 31.93 
7 -7 1978 7 -35 1 31.92 
6 -5 1975 8 -34 0 31.94 
15 -3 1976 6 -33 1 31.94 
8 -13 1978 6 -33 0 31.91 
15 -8 1978 7 -34 -1 31.94 
14 -13 1973 7 -34 0 31.95 
16 -8 1980 7 -34 1 31.92 
17 -9 1980 7 -33 0 31.9 
9 -9 1981 6 -33 1 31.92 
11 -5 1986 6 -34 1 31.94 
22 -5 1983 7 -34 0 31.93 
8 -16 1981 8 -35 1 31.94 
14 -8 1981 7 -35 0 31.94 
17 -2 1975 5 -36 1 31.93 
11 -5 1978 5 -36 0 31.92 
12 -5 1970 6 -35 0 31.92 
15 -6 1973 6 -33 0 31.92 
15 -8 1982 7 -33 -1 31.94 
11 -11 1978 7 -34 0 31.94 
7 -9 1978 8 -33 1 31.94 
9 -12 1981 6 -34 -1 31.91 
16 -10 1976 6 -35 0 31.94 
19 -6 1975 6 -34 0 31.94 
1 -8 1975 6 -34 0 31.92 
6 -8 1985 7 -35 -1 31.92 
9 -10 1977 5 -34 0 31.94 
16 -11 1975 7 -34 2 31.94 
14 -8 1974 8 -33 0 31.94 
6 -10 1971 8 -34 0 31.92 
18 -9 1977 8 -34 -1 31.93 
9 -10 1976 7 -34 0 31.94 
18 -4 1975 5 -34 1 31.94 
16 -7 1984 7 -33 1 31.93 
16 -14 1971 7 -34 1 31.92 
12 -11 1972 7 -34 0 31.93 
11 -12 1979 7 -35 -1 31.93 
5 -9 1983 7 -34 1 31.91 
8 -6 1989 7 -34 0 31.92 
7 -6 1984 7 -35 0 31.9 
9 -5 1982 7 -36 0 31.92 
-3 -12 1980 6 -34 -1 31.91 
11 -9 1985 7 -35 -1 31.9 
6 -11 1981 7 -36 0 31.94 
8 -8 1971 7 -35 1 31.91 
1 -12 1968 7 -36 0 31.94 
17 -7 1980 8 -34 -1 31.92 
1 -8 1983 7 -34 0 31.94 
7 -10 1977 7 -32 1 31.94 
6 -6 1976 8 -34 0 31.92 
8 -7 1978 6 -34 0 31.94 
8 -10 1976 7 -34 0 31.94 
5 -10 1981 5 -34 1 31.93 
5 -6 1963 7 -35 0 31.93 
11 -6 1982 6 -35 0 31.93 
12 -8 1969 7 -35 0 31.94 
2 -9 1969 7 -33 1 31.93 
7 -11 1967 6 -34 0 31.94 
13 -9 1972 6 -35 1 31.94 
-1 -15 1975 6 -35 -1 31.92 
7 -12 1974 7 -33 0 31.95 
15 -8 1970 6 -34 0 31.94 
-3 -9 1977 8 -34 -1 31.92 
3 -13 1981 8 -33 0 31.95 
6 -7 1983 7 -33 0 31.93 
11 -3 1978 6 -34 0 31.93 
11 -8 1980 5 -35 1 31.91 
15 -3 1982 6 -35 -1 31.95 
6 -9 1987 7 -35 -1 31.94 
7 -7 1990 6 -34 -1 31.92 
3 -16 1989 7 -34 1 31.92 
16 -13 1978 7 -34 0 31.95 
10 -8 1977 7 -34 0 31.97 
21 -3 1979 6 -34 1 31.94 
14 -7 1976 6 -34 1 31.94 
7 -13 1975 5 -35 0 31.93 
12 -8 1976 4 -36 0 31.92 
16 -6 1983 5 -35 -1 31.93 
18 -5 1978 6 -34 1 31.95 
14 -8 1969 6 -34 1 31.94 
20 -5 1980 8 -34 0 31.93 
2 -13 1976 8 -33 0 31.94 
7 -10 1975 8 -34 0 31.92 
9 -7 1980 7 -34 0 31.93 
8 -12 1984 4 -36 1 31.95 
16 -5 1984 4 -36 0 31.91 
2 -12 1980 5 -36 1 31.93 
11 -8 1977 5 -36 1 31.93 
17 -6 1981 5 -36 0 31.94 
15 -6 1980 5 -35 1 31.93 
20 -7 1969 7 -33 0 31.93 
8 -9 1975 10 -32 0 31.91 
11 -5 1983 9 -31 0 31.92 
13 -8 1995 9 -33 0 31.94 
5 -6 1982 5 -36 0 31.94 
8 -7 1977 1 -39 0 31.92 
15 -8 1981 4 -38 1 31.95 
4 -11 1978 6 -36 0 31.94 
8 -6 1974 8 -33 1 31.93 
3 -6 1983 9 -32 1 31.93 
11 -3 1980 10 -31 0 31.92 
2 -9 1982 9 -33 0 31.92 
9 -12 1987 7 -36 1 31.93 
6 -13 1979 5 -36 -1 31.95 
5 -15 1980 4 -36 0 31.92 
15 -8 1977 6 -36 0 31.92 
13 -8 1979 8 -34 -1 31.9 
8 -13 1979 8 -34 1 31.94 
7 -9 1978 9 -33 1 31.93 
12 -6 1981 7 -34 -1 31.93 
11 -4 1972 8 -34 0 31.92 
1 -5 1983 7 -34 1 31.94 
8 -9 1975 5 -36 0 31.94 
4 -9 1977 4 -38 0 31.94 
17 -11 1973 4 -36 1 31.92 
8 -7 1976 6 -35 0 31.94 
0 -11 1980 8 -33 1 31.94 
10 -18 1957 11 -31 0 31.95 
30 -48 1892 75 33 -2 31.94 
-15 4 2003 109 69 -3 31.92 
-30 14 2045 31 -11 -1 31.95 
-41 29 2043 31 4 -3 31.94 
42 -2 1963 11 -30 0 31.95 
10 -5 1975 9 -39 1 31.95 
-7 1 1986 9 -33 0 31.94 
-9 -4 1996 8 -29 0 31.96 
9 -10 1981 8 -32 0 31.95 
14 0 1974 8 -33 -1 31.95 
9 -4 1980 8 -33 0 31.96 
10 -3 1971 8 -32 0 31.92 
7 0 1978 8 -34 0 31.94 
19 -2 1980 8 -34 1 31.95 
-9 -9 1978 7 -33 0 31.93 
18 -1 1983 7 -32 -1 31.95 
2 -9 1978 8 -33 -1 31.94 
-1 -3 1977 6 -34 0 31.96 
11 -1 1977 7 -35 0 31.97 
6 -10 1967 6 -35 0 31.96 
10 -10 1972 6 -35 0 31.94 
15 -3 1977 7 -35 0 31.95 
4 -6 1980 7 -34 0 31.97 
-5 -8 1978 5 -34 -1 31.94 
10 -1 1983 7 -33 0 31.95 
2 -6 1982 6 -34 0 31.94 
11 -4 1982 8 -33 1 31.96 
12 -8 1978 10 -31 0 31.93 
3 -6 1985 10 -30 1 31.94 
12 -3 1980 13 -27 1 31.94 
-3 -12 1984 15 -25 0 31.95 
1 -13 1987 18 -21 0 31.94 
107 -609 1995 500 85 -7 31.96 
69 -319 2274 736 1074 311 31.93 
564 308 1526 771 1946 678 31.94 
716 -6 1575 712 3468 1029 31.92 
568 -180 1680 1156 5373 1183 31.94 
291 -197 1706 1842 6948 1194 31.93 
-784 102 929 746 4761 682 31.94 
-1547 122 1424 489 343 -88 31.94 
-1648 691 1526 113 -3242 -745 31.95 
1508 -194 1493 -1293 -2738 -726 31.94 
1635 -226 1040 -216 1821 248 31.94 
-1014 -78 1579 -237 1449 313 31.94 
-1524 -55 2847 -51 -1716 -112 31.92 
-614 47 2275 1155 459 -9 31.92 
-953 618 1970 78 -969 104 31.92 
309 -425 1935 474 -32 84 31.93 
-589 527 1764 220 -582 123 31.93 
221 -191 1865 283 -40 25 31.92 
-802 478 1958 189 -75 20 31.94 
-58 -107 1991 13 -151 15 31.95 
-547 336 1928 114 -28 7 31.94 
-124 -98 1982 -51 -188 -32 31.93 
-390 55 2006 364 -195 -308 31.94 
-373 -210 1987 274 -555 -611 31.92 
-497 542 2014 -570 -1206 -1162 31.94 
-536 472 2049 -613 -1798 -856 31.94 
-446 236 1986 -781 -2473 -927 31.94 
-360 271 1901 -1083 -2928 -929 31.92 
-241 316 1852 -1451 -3117 -814 31.92 
-139 198 1995 -1868 -3180 -605 31.93 
-159 583 2260 -350 -3984 -895 31.94 
610 17 1774 -162 -219 -345 31.95 
994 -310 1717 -28 -337 162 31.96 
115 -134 2052 57 -56 287 31.95 
21 48 1985 9 11 196 31.92 
86 -20 1932 -21 -57 45 31.96 
2 2 2002 1 -38 6 31.94 
-23 -6 1993 4 -29 1 31.93 
10 -2 1967 5 -30 0 31.94 
6 -3 1973 3 -42 -1 31.92 
-78 -57 1983 1 -36 -28 31.93 
-155 -75 1978 -2 -42 -184 31.92 
-93 -34 1972 -1 -43 -320 31.95 
186 97 1969 4 -42 -238 31.96 
53 9 2001 7 -31 -38 31.94 
10 -8 1974 7 -30 -6 31.92 
9 -8 1963 7 -39 -1 31.97 
9 -3 1992 7 -35 0 31.94 
-7 -2 1989 6 -32 -1 31.95 
14 -1 1984 7 -32 1 31.95 
14 -9 1982 6 -38 0 31.94 
3 -5 1979 6 -36 0 31.93 
-10 -10 1985 6 -34 -1 31.93 
-3 -7 1970 5 -33 0 31.92 
0 -3 1979 7 -34 0 31.93 
10 -5 1976 6 -35 1 31.93 
9 -1 1969 6 -33 1 31.94 
-3 -6 1968 6 -34 1 31.94 
6 -9 1981 8 -33 0 31.92 
4 -8 1975 6 -35 0 31.91 
-6 -11 1970 5 -35 1 31.93 
2 -4 1985 6 -35 0 31.93 
-3 -11 1978 6 -34 1 31.92 
-7 -8 1989 6 -34 1 31.93 
1 -7 1984 6 -33 0 31.96 
5 -9 1983 6 -35 1 31.95 
3 -4 1979 7 -34 0 31.94 
10 -1 1983 7 -34 0 31.92 
16 -1 1977 7 -34 0 31.97 
4 -4 1979 6 -34 0 31.96 
-4 0 1981 7 -35 0 31.96 
-7 -10 1982 6 -35 1 31.93 
-7 -7 1979 7 -35 0 31.94 
6 -17 1980 6 -35 0 31.93 
57 21 1961 36 -11 19 31.94 
56 -343 1994 490 87 110 31.93 
-139 182 2229 384 622 561 31.94 
36 -68 1930 515 673 801 31.94 
169 -231 2013 844 877 1054 31.95 
133 -382 2145 1548 1349 1224 31.94 
277 -587 2203 2825 2144 1315 31.93 
370 -628 2127 4491 3133 1332 31.95 
-1036 511 4099 5917 3979 1325 31.94 
-2695 694 1809 4429 59 900 31.97 
-1177 560 1187 3188 -3425 470 31.95 
-1054 2825 2743 -95 -4728 670 31.93 
3007 -530 1252 300 -700 299 31.95 
-397 1233 546 -572 2005 256 31.94 
-71 -755 2930 -1623 1329 168 31.93 
-562 592 2011 -1 702 -339 31.91 
116 -182 2154 -482 -257 -361 31.94 
-464 632 1932 466 72 -321 31.95 
-116 122 2126 -23 -580 5 31.94 
-196 589 1852 555 -176 80 31.92 
188 416 1791 -118 -200 13 31.94 
-17 458 1843 -18 304 -57 31.95 
-43 390 1887 -436 194 -81 31.95 
-158 353 1962 -237 343 -89 31.96 
-197 323 2008 -280 139 -59 31.94 
-223 285 2047 13 31 -12 31.94 
-146 353 1963 65 -151 22 31.95 
-93 359 1925 120 -159 30 31.97 
-45 418 1878 61 -92 12 31.95 
-67 388 1904 -12 -18 -4 31.93 
-60 408 1886 -88 46 -23 31.94 
-53 401 1882 -183 141 -47 31.93 
-73 394 1895 -280 231 -71 31.93 
-87 375 1908 -352 302 -89 31.95 
-115 351 1942 -389 340 -106 31.94 
-144 290 1996 -357 303 -146 31.94 
-321 328 2045 -290 16 -291 31.96 
-512 454 2045 -503 -715 -467 31.93 
-574 533 2026 -901 -1641 -617 31.92 
-556 601 1972 -1526 -2801 -761 31.94 
-534 1077 2410 -2351 -3645 -796 31.94 
896 913 952 -5066 -686 -223 31.97 
767 636 832 -6909 -111 353 31.95 
1429 -2521 1511 -1434 -1987 231 31.93 
460 239 981 -413 -957 -234 31.94 
1170 -979 1304 -2074 530 196 31.97 
-488 129 1258 824 878 317 31.96 
488 -298 2238 -367 -356 466 31.94 
697 -343 1095 -75 -236 277 31.92 
580 -197 1265 453 294 302 31.92 
-335 -182 2254 109 142 158 31.93 
-146 -32 2106 26 29 22 31.94 
72 -17 1939 8 -42 5 31.94 
11 -17 1973 6 -44 2 31.94 
-30 -7 1995 6 -32 0 31.95 
3 -3 1974 8 -29 -1 31.93 
6 -15 1976 9 -35 -1 31.92 
1 -3 1982 10 -32 0 31.93 
4 -5 1988 11 -27 1 31.94 
11 -12 1970 15 -27 1 31.95 
74 -279 1978 176 5 -2 31.95 
227 439 1661 516 233 39 31.95 
123 22 1945 571 497 42 31.94 
-8 -174 2125 731 582 55 31.93 
218 -312 2061 1428 903 217 31.95 
353 -432 2049 2491 1753 501 31.93 
405 -609 2086 3721 2718 780 31.93 
580 -596 2232 5371 3782 1054 31.95 
-1980 345 1771 4952 1667 1303 31.94 
-1969 1149 1057 4094 -2191 724 31.93 
-615 1471 507 2119 -4388 762 31.94 
-737 1591 2744 -1151 -3998 1192 31.93 
1116 847 1802 1539 1261 463 31.92 
123 1787 189 -2327 2191 986 31.94 
661 -1668 3224 -1842 1728 500 31.93 
-1305 874 1999 -199 977 -157 31.95 
203 -392 2248 -734 -82 -209 31.92 
-862 696 2065 418 252 -21 31.92 
211 -88 2029 81 -648 93 31.94 
-171 597 1817 632 -170 102 31.94 
-113 470 1877 76 255 -35 31.94 
-125 378 1927 -257 403 -94 31.95 
-151 330 1949 -426 237 -83 31.94 
-255 252 2049 -140 213 -54 31.96 
-206 317 1988 -116 -43 -9 31.95 
-204 221 2050 123 -78 8 31.94 
-207 25 2090 290 -414 -50 31.92 
-227 170 2197 686 -807 -410 31.94 
-140 317 1999 975 -1169 -746 31.94 
-120 293 1983 1051 -1417 -1080 31.93 
-67 374 1936 1130 -1560 -1326 31.93 
-111 490 1879 1066 -1618 -1406 31.93 
241 1139 1432 -414 -193 -889 31.93 
-139 869 1650 -969 -302 -491 31.95 
-326 935 1673 -1858 8 -178 31.95 
-225 921 1606 -2822 180 33 31.96 
-89 689 1616 -3726 84 285 31.97 
-73 531 1780 -4530 -89 424 31.96 
79 301 1690 -5147 -251 545 31.97 
145 212 2977 -5683 -91 594 31.94 
-1793 -524 4286 -1277 497 -85 31.94 
562 -661 1773 -69 135 157 31.96 
-53 -152 1989 6 -66 150 31.96 
-114 -11 2060 1 5 58 31.97 
-3 -3 1990 4 -17 38 31.96 
6 5 1967 5 -32 49 31.94 
11 0 1974 6 -46 18 31.95 
-15 -5 1989 7 -34 3 31.94 
1 8 1975 6 -31 7 31.94 
10 80 1964 5 -36 45 31.96 
-3 119 1991 6 -32 161 31.91 
10 -184 1987 10 -22 159 31.92 
13 -71 1984 7 -38 33 31.92 
-8 -12 1984 6 -33 5 31.94 
18 0 1974 8 -32 1 31.94 
20 -4 1977 7 -35 0 31.95 
6 -5 1974 7 -37 0 31.96 
-1 -6 1985 6 -34 0 31.95 
7 -4 1975 6 -32 -1 31.95 
-3 -9 1973 6 -34 0 31.96 
34 -35 1954 12 -33 2 31.95 
93 -77 2020 151 28 202 31.98 
-29 183 1837 704 352 330 31.95 
167 -14 1934 783 730 542 31.95 
320 28 1867 919 1557 657 31.95 
743 -331 1771 1376 3119 797 31.93 
932 -478 1680 2355 4911 824 31.96 
79 -356 1799 3838 7299 851 31.93 
-3416 814 2274 2059 3406 236 31.95 
-776 5 638 847 -1123 -395 31.94 
708 -112 1887 660 2268 -741 31.94 
-917 912 1482 -1085 1062 -385 31.96 
594 -1130 2332 -691 327 -208 31.95 
-1588 691 2276 740 144 -48 31.94 
434 -494 2014 51 -720 85 31.93 
149 -189 1960 249 -1132 196 31.95 
-488 594 1794 926 -230 116 31.92 
139 147 1783 -24 -423 62 31.93 
-323 371 1856 173 245 -31 31.94 
-8 240 1796 -484 35 -54 31.92 
-345 263 1927 -355 513 -125 31.95 
-237 86 1990 -534 276 -99 31.97 
-402 117 2054 -239 306 -80 31.95 
-321 108 1996 -195 31 -29 31.96 
-402 132 2018 29 -16 -1 31.93 
-307 171 1963 150 -153 30 31.94 
-289 175 1943 122 -208 37 31.93 
-281 169 1956 147 -179 34 31.92 
-283 171 1968 160 -225 40 31.95 
-295 158 1960 213 -245 48 31.95 
-284 197 1950 231 -266 51 31.94 
-261 211 1925 207 -245 44 31.93 
-253 205 1921 156 -200 25 31.93 
-239 94 1990 160 -220 -87 31.94 
-322 142 2002 271 -387 -395 31.95 
-467 331 1971 108 -770 -615 31.95 
-566 443 1947 -372 -1436 -737 31.94 
-582 514 1916 -1022 -2217 -747 31.94 
-566 577 1871 -1722 -2956 -679 31.95 
-540 586 1831 -2649 -3815 -516 31.92 
-197 1362 2169 -3657 -4631 -298 31.94 
2199 -1494 1436 -708 -2723 -85 31.95 
124 75 1140 -748 -1482 -96 31.95 
640 -1126 527 -2093 655 60 31.94 
574 361 1914 769 160 253 31.93 
462 -184 1723 -172 -262 202 31.94 
184 -192 1746 33 -56 142 31.93 
-333 14 2495 92 82 83 31.93 
123 -20 1902 7 -55 3 31.94 
22 6 1975 5 -52 2 31.96 
-40 0 2018 6 -27 0 31.93 
29 -15 1956 6 -39 1 31.93 
11 -13 1957 4 -44 2 31.92 
-4 -3 1985 7 -35 0 31.94 
13 -8 1971 7 -33 -2 31.93 
16 -3 1963 6 -38 0 31.94 
-3 -9 1980 6 -35 0 31.94 
19 -1 1977 7 -32 0 31.98 
6 -4 1972 7 -35 -1 31.97 
3 -9 1980 8 -36 1 31.94 
-2 -9 1973 6 -35 2 31.96 
-3 0 1976 6 -36 1 31.94 
8 -2 1985 7 -35 0 31.93 
-3 -6 1983 6 -34 0 31.95 
2 -8 1979 4 -34 0 31.95 
14 -3 1973 6 -34 0 31.95 
5 0 1977 6 -36 0 31.94 
5 -5 1976 5 -35 0 31.95 
0 -2 1977 5 -36 1 31.93 
10 -2 1984 5 -36 -1 31.93 
11 -5 1980 5 -36 1 31.96 
8 -6 1985 6 -35 1 31.96 
-5 -2 1984 6 -36 1 31.94 
13 -1 1980 5 -35 0 31.94 
17 -1 1977 5 -35 0 31.96 
15 2 1972 5 -36 1 31.94 
20 1 1979 6 -35 0 31.95 
-3 -3 1974 7 -35 0 31.95 
-11 -9 1967 5 -35 0 31.96 
3 -3 1970 6 -35 0 31.94 
18 -3 1978 5 -34 1 31.95 
12 2 1978 7 -35 1 31.93 
6 -4 1979 6 -35 0 31.95 
-9 -2 1982 7 -34 0 31.96 
6 3 1978 6 -34 0 31.95 
14 5 1980 5 -35 0 31.96 
0 -4 1983 7 -35 -1 31.95 
-1 -10 1974 5 -35 1 31.93 
24 -2 1974 5 -35 -1 31.95 
3 -5 1977 5 -34 2 31.96 
3 -9 1979 6 -35 0 31.94 
12 -2 1978 7 -34 1 31.94 
-6 -13 1972 6 -34 0 31.95 
-6 -8 1977 7 -34 0 31.93 
1 -4 1986 6 -33 0 31.94 
5 -3 1979 7 -34 1 31.94 
16 1 1982 7 -34 0 31.92 
13 -6 1974 7 -35 1 31.94 
21 -1 1975 7 -35 0 31.94 
2 -4 1981 8 -35 0 31.95 
4 -7 1986 6 -34 0 31.96 
14 1 1982 6 -34 0 31.96 
2 -6 1981 7 -33 0 31.94 
-9 -10 1974 6 -34 0 31.96 
2 -9 1976 7 -34 0 31.93 
7 -8 1969 6 -35 1 31.94 
-7 -9 1982 7 -33 0 31.94 
-7 -2 1978 4 -36 0 31.93 
3 -4 1981 2 -38 1 31.92 
11 -7 1979 3 -40 2 31.93 
-1 -3 1974 2 -40 0 31.94 
8 -9 1981 5 -37 0 31.96 
17 -2 1980 8 -34 0 31.96 
8 -4 1982 8 -32 1 31.96 
10 -1 1984 9 -33 0 31.94 
9 -4 1982 8 -33 1 31.92 
-3 -7 1979 6 -38 1 31.93 
10 -6 1979 2 -39 0 31.92 
9 -7 1985 0 -42 1 31.93 
2 -7 1982 -1 -43 -1 31.96 
5 -1 1971 0 -42 1 31.94 
-6 -10 1975 1 -40 0 31.95 
3 -9 1977 3 -38 0 31.95 
1 -8 1976 5 -35 0 31.96 
13 -3 1978 5 -36 0 31.91 
-3 -12 1984 6 -36 -1 31.96 
12 -3 1974 4 -37 1 31.94 
-1 -9 1977 2 -39 0 31.94 
-6 -10 1974 3 -39 0 31.94 
3 -8 1980 2 -38 0 31.93 
7 -2 1976 4 -37 1 31.95 
3 -2 1976 4 -38 1 31.93 
